row ID,row m/z,row retention time,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,QEC18_Blank_resusp_20181227024429.mzML Peak area,QEC18_Blank_resusp_20181227100129.mzML Peak area,QEC18_Blank_resusp_20181226235330.mzML Peak area,QEC18_Blank_resusp_20181227200515.mzML Peak area,QEC18_Blank_resusp_20181227072924.mzML Peak area,QEC18_Blank_resusp_20181227051626.mzML Peak area,QEC18_Blank_resusp_20181227180406.mzML Peak area,QEC18_Blank_resusp_20181227154841.mzML Peak area,QEC18_Blank_resusp_20181228030323.mzML Peak area,QEC18_Blank_resusp_20181227235313.mzML Peak area,QEC18_F1-1_F2-1.mzML Peak area,QEC18_F1-1_F2-1_20181227143118.mzML Peak area,QEC18_F1-1_F2-1_20181227084526.mzML Peak area,QEC18_F1-1_F2-1_NIST-2_To-1.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-2.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-2_20181227113714.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-1_20181227125436.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-1_20181227135238.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-1.mzML Peak area,QEC18_F1-1_F2-1_NIST-1_To-2_20181227184249.mzML Peak area,QEC18_F1-1_F2-1_NIST-2_To-1_20181227152919.mzML Peak area,QEC18_F1-1_NIST-3_20181227133316.mzML Peak area,QEC18_F1-1_NIST-3_20181228012817.mzML Peak area,QEC18_F1-1_NIST-3.mzML Peak area,QEC18_F1-1_F2-3.mzML Peak area,QEC18_F1-1_F2-2_NIST-1_To-1_20181227065123.mzML Peak area,QEC18_F1-1_F2-2_NIST-1_To-1.mzML Peak area,QEC18_F1-1_F2-1_NIST-2_To-1_20181227225613.mzML Peak area,QEC18_F1-1_To-1.mzML Peak area,QEC18_F1-1_To-3.mzML Peak area,QEC18_F1-1_To-1_20181227123513.mzML Peak area,QEC18_F1-1_F2-2_NIST-1_To-1_20181228034123.mzML Peak area,QEC18_F1-1_To-1_20181227043825.mzML Peak area,QEC18_F1-1_F2-3_20181227012831.mzML Peak area,QEC18_F1-1_NIST-1_20181227210213.mzML Peak area,QEC18_F1-1_NIST-1.mzML Peak area,QEC18_F1-2_F2-1_NIST-1_To-1.mzML Peak area,QEC18_F1-1_To-3_20181227174446.mzML Peak area,QEC18_F1-1_NIST-1_20181227215913.mzML Peak area,QEC18_F1-1_To-3_20181227223713.mzML Peak area,QEC18_F1-2_F2-1_NIST-1_To-1_20181228020619.mzML Peak area,QEC18_F1-1_F2-3_20181227071023.mzML Peak area,QEC18_F1-3_F2-1_20181227190209.mzML Peak area,QEC18_F1-3_F2-1.mzML Peak area,QEC18_F2-1_NIST-3_20181227103932.mzML Peak area,QEC18_F1-3_To-1_20181228024423.mzML Peak area,QEC18_F1-2_F2-1_NIST-1_To-1_20181228022521.mzML Peak area,QEC18_F2-1_NIST-1_20181227212113.mzML Peak area,QEC18_F2-1_NIST-3.mzML Peak area,QEC18_F2-1_NIST-1.mzML Peak area,QEC18_F1-3_F2-1_20181227131356.mzML Peak area,QEC18_F2-1_NIST-1_20181227233413.mzML Peak area,QEC18_F2-1_To-1.mzML Peak area,QEC18_F1-3_NIST-1.mzML Peak area,QEC18_F2-1_NIST-3_20181227145038.mzML Peak area,QEC18_F2-1_To-1_20181227150959.mzML Peak area,QEC18_F2-1_To-3_20181226223728.mzML Peak area,QEC18_F1-3_To-1.mzML Peak area,QEC18_F1-3_NIST-1_20181227045725.mzML Peak area,QEC18_F2-1_To-3.mzML Peak area,QEC18_F1-3_NIST-1_20181227170603.mzML Peak area,QEC18_F2-3_To-1_20181227082626.mzML Peak area,QEC18_F2-1_To-3_20181227041925.mzML Peak area,QEC18_F2-3_To-1.mzML Peak area,QEC18_F2-1_To-1_20181228014719.mzML Peak area,QEC18_F1.mzML Peak area,QEC18_F2-3_NIST-1.mzML Peak area,QEC18_NIST.mzML Peak area,QEC18_F2-3_NIST-1_20181227162723.mzML Peak area,QEC18_Qcmix_begin.mzML Peak area,QEC18_NIST_20181227102029.mzML Peak area,QEC18_NIST_20181227182328.mzML Peak area,QEC18_To-1_NIST-1.mzML Peak area,QEC18_F1_20181227030329.mzML Peak area,QEC18_F2-3_To-1_20181227164643.mzML Peak area,QEC18_To-3_NIST-1.mzML Peak area,QEC18_F2-3_NIST-1_20181228005015.mzML Peak area,QEC18_F1-3_To-1_20181228003115.mzML Peak area,QEC18_F2.mzML Peak area,QEC18_To-3_NIST-1_20181227074824.mzML Peak area,QEC18_To-1_NIST-1_20181227111754.mzML Peak area,QEC18_F1_20181228032223.mzML Peak area,QEC18_F2_20181228001213.mzML Peak area,QEC18_To-1_NIST-1_20181228010915.mzML Peak area,QEC18_To-1_NIST-3_20181227214013.mzML Peak area,QEC18_blank_SPE_20181227092326.mzML Peak area,QEC18_blank_SPE.mzML Peak area,QEC18_To-1_NIST-3_20181227172525.mzML Peak area,QEC18_blank_SPE_20181227221813.mzML Peak area,QEC18_F2_20181227121553.mzML Peak area,QEC18_To_20181227231513.mzML Peak area,QEC18_To-3_NIST-1_20181227160801.mzML Peak area,QEC18_To_20181227204313.mzML Peak area,QEC18_To-1_NIST-3.mzML Peak area,QEC18_Qcmix_end.mzML Peak area,QEC18_To.mzML Peak area,QEC18_QCmix_no_exclusion.mzML Peak area,QEC18_Qcmix_middle.mzML Peak area,QEC18_Qcmix_end_20181228041923.mzML Peak area,
3852,659.3653888668947,5.307931782608696,94,60,[M-H2O+H]+,,3,4306;4045;4044,676.3689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0720861826008167E7,1.9999551345985662E7,1.5821085196035482E7,3.266133859615262E7,1.5959624275716925E7,0,0,0,0,0,0,1.6267237526364274E7,0,0,0,0,0,0,0,0,0,6.128660984313389E7,0,6.675826213434395E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6104166110201314E7,6.432218441849518E7,0,0,2.6390623163312186E7,0,0,0,1.5330324996007157E7,0,0,0,0,0,0,0,0,4.546635527837845E7,0,1.9936059148208067E7,2.3087594547737814E7,0,1.9765624536619667E7,0,0,0,0,0,0,2.1558898983645145E7,0,0,2.0705852165465597E7,0,0,3.029030682514735E7,6.413645484929266E7,7.62977415767832E7,1.778235799916735E7,2.1120643312535014E7,0,0,0,0,
3853,361.27339322339606,10.142724866666669,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3183369064316902E7,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1153250951932546E8,0,0,0,0,4.061244944061521E7,0,1.5461005109092948E8,4.395216913862772E7,1.565960032650136E8,3.036335804766938E7,1.311355598312563E8,2.1944270645334917E8,0,0,0,0,0,0,0,3.635647919962343E7,0,0,0,0,0,0,0,0,0,3.256920045513283E8,0,0,0,0,0,0,0,0,3.563822575451904E7,0,0,0,6.029004394680986E7,0,0,0,1.7303300160056973E8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4972305305421942E8,0,0,0,0,
3854,681.5075931654574,16.16089385714286,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8112709315025367E7,3.371165664837888E7,3.5257761013217606E7,103105.33142809548,3.954528878892617E7,5.38738790057958E7,2.479129712907089E7,1.9012660654822808E7,3.224354270004903E7,0,0,4.577984797502468E7,0,0,0,0,0,0,7.112367774974886E7,0,0,2.803658313660883E7,5.942849352462955E7,3.656554828337552E7,0,0,3.658202412641258E7,0,0,0,0,0,0,0,3.311962875302139E7,0,0,5.703079374160884E7,0,0,0,0,0,0,3.7047464631861605E7,0,0,0,0,0,0,0,0,1.5140436691545647E7,0,0,0,0,0,0,0,4.3859210620049685E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6858092861984953E7,0,0,0,0,
3855,926.5864774893394,12.022402923076925,268,539,[M+NH4]+,,1,3851,908.5524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6358391484337192E7,2.6201152856400263E7,2.498698037093388E7,4.175099810360321E7,2.075926871586201E7,0,0,0,0,0,0,2.0778695257303465E7,0,0,1.8808838499164794E7,0,0,0,0,0,0,7.699359062904738E7,0,7.179429800507478E7,0,0,0,0,0,0,239724.3783250798,0,0,0,0,0,0,0,0,3.1172750640593957E7,9.282685919466497E7,0,0,4.098012120741648E7,0,0,0,2.3115684236929722E7,0,0,0,0,0,0,0,0,7.363368958459961E7,0,2.620191650707669E7,0,0,2.2645922605843037E7,0,0,0,0,0,700519.2078857734,2.6638279824434347E7,0,0,2.947696600402982E7,0,0,3.7154510232432626E7,8.772441925909312E7,8.133112986620727E7,2.329467397149531E7,2.6985845884936932E7,0,0,252656.87403842725,0,
3856,420.2713569367548,2.464320353846154,25,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9195442190208215E7,2.0859887895520307E7,2.2449639663413938E7,0,0,0,0,0,2.1862837438892037E7,0,0,1.750782637012609E7,0,0,0,0,0,0,5.0148673557605855E7,4.5975897835867815E7,0,0,4.5785721383778E7,0,0,0,4.4257448337005116E7,0,0,0,0,0,0,0,5.3374165374247625E7,0,0,8.400322741447629E7,0,0,0,0,0,0,0,0,0,0,0,9.722257590757903E7,0,0,0,0,0,0,0,0,0,0,0,5.338810593180546E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3857,599.4101596558672,10.76850425,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4917934.956000405,0,149206.6287656262,0,0,0,0,0,0,431494.9182140322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493063.8685054913,0,0,0,0,0,3555293.4326728345,0,0,0,0,0,0,0,0,0,6147895.503174411,0,3667549.2119925017,0,0,0,0,0,0,0,0,0,0,179670.3554648535,0,0,0,0,1025824.7502140696,0,0,2110819.9535334716,0,0,0,0,0,0,227969.55830251155,0,0,0,0,4635685.699081882,0,0,0,
3858,961.5788557060011,13.842512600000001,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5495131.788429644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.700543112769894E7,0,4248877.395749571,0,0,0,0,0,3.726423443523653E7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.411112798625951E7,0,
3859,625.2568004106975,3.775379800000001,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7049420302148696E7,1.776373213489317E7,0,2.7230844973175343E7,1.5328942113205547E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.838324356238443E7,0,4.798588730032898E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8648063229097985E7,4.670377278749644E7,0,0,2.021583740467724E7,0,0,0,0,0,0,0,0,0,0,0,0,3.741027874042438E7,0,1.638791828707112E7,0,0,0,0,0,0,0,0,0,2.2146078304694504E7,0,0,2.1901295335485972E7,0,0,2.1166238088708516E7,5.242874821705141E7,6.018004875968124E7,1.6711049457242366E7,1.6864829340077356E7,0,0,0,0,
3860,742.5470051884249,14.864561703703702,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6525631937930595E7,1.5865733365027232E7,0,2.4111341080063853E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.299679179516028E7,0,4.21114074817401E7,0,0,0,0,0,0,0,0,0,0,0,0,2.2320721479283836E7,0,0,0,5.37070165705594E7,1.7463086772721868E7,0,2.522123098904336E7,0,0,4.3933724716816895E7,1.3199707336498661E7,2.5648823070574623E7,0,0,0,0,0,0,0,4.081162078145049E7,0,1.4099872158339797E7,1.5901848658349779E7,0,0,0,4.986078045787612E7,0,0,0,3.0051608212487165E7,1.701331145256607E7,0,0,1.6449543856510298E7,0,0,2.0298609422925476E7,4.8343059544292964E7,4.45659457917583E7,1.2436337502360096E7,1.5227006049155248E7,5.558351790448869E7,1.2570517086792579E7,1.595425452772664E7,0,
3861,773.5194141361502,14.85109247368421,341,585,[M+Na]+,,1,4304,750.5304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6093250824862408E7,2.8374941297971398E7,0,4.3195885213388145E7,2.473692290573248E7,0,0,0,0,0,0,2.5164912528367806E7,0,0,1156197.95041037,0,0,0,0,0,0,6.951998273471889E7,0,4.276817573716708E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.671188253808466E7,4.889539665924111E7,0,0,4.4510283267905325E7,0,0,0,0,0,0,0,0,0,0,0,0,7.338826587096995E7,0,2.973179626676914E7,0,0,0,0,0,0,0,0,1191895.8330713334,3.483422970093575E7,0,0,3.0583810390094664E7,0,0,0,5.095550927472973E7,4.955827139299226E7,0,2.850442892992925E7,0,0,0,0,
3862,699.5180716866458,15.349270400000002,351,592,[M+Na]+,,1,2768,676.5273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7915569486870248E7,0,1.6980524484192185E7,0,2.186200658244429E7,2.3238831990329094E7,2.3706687390059967E7,0,0,0,1.5366335335963327E7,2.0684514803109333E7,1.6766302667428348E7,0,0,0,0,1.688713301997581E7,4.1774711082649164E7,2387677.6562999757,0,2.0044406064314574E7,3.995032608881135E7,2.226996688515381E7,2.6671947715830065E7,0,3.5621544882375166E7,3.691200486529348E7,0,3.093718871509066E7,3.368814327196693E7,0,0,0,4.093239049733595E7,0,0,4.313959074390518E7,0,0,0,0,3.1128993274821118E7,0,5.021201692201121E7,0,0,0,0,6.163158473817348E7,0,0,0,0,0,0,0,5.717284479048349E7,0,0,0,5.149159296414756E7,0,0,0,4.427564168793255E7,0,0,0,0,0,0,0,0,0,0,0,0,1.977933672347134E7,0,537367.3995094019,1.800048322112737E7,0,
3863,770.580260628118,15.549652947368424,356,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5887764787874037E7,1.7853502298247177E7,0,2.478891838447347E7,1.5123812072330091E7,0,0,0,0,0,0,1.320638441115788E7,0,0,0,0,0,0,0,0,0,4.174523076903338E7,0,4.107742045689216E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9196162245716073E7,5.578992074943351E7,0,0,3.2854550324480593E7,0,0,0,1.7163835982581843E7,0,0,0,0,0,0,0,0,5.284046008910956E7,0,0,0,0,1.5665429452929836E7,0,0,0,0,0,0,1.8772946884591263E7,0,0,1.7167604887933858E7,0,0,2.33103064222791E7,4.8206847030174606E7,4.262452921136541E7,0,1.6871005399809927E7,0,0,0,0,
3864,508.3769966600036,7.4256432181818175,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.535683963745876E7,2.4584153348529577E7,1.894131991628996E7,2.2153967171375122E7,3.0321141711485714E7,3.643033298537585E7,0,0,1.7879138066950466E7,0,839888.8143780311,2.9028276277656674E7,0,0,0,0,0,0,3.862475321168975E7,3.772910215205135E7,0,0,3.8588399349955186E7,0,0,0,1.5922492705124265E7,0,0,0,0,3.452924131863363E7,0,0,0,3.712402868821439E7,0,3.527590486290943E7,4.514608970807234E7,0,0,0,0,0,3.806514741866411E7,0,0,0,0,0,0,302423.0579465423,3.188906798763892E7,0,0,4.319116318383815E7,2.651882535553485E7,0,1.7472462742255114E7,0,2.949330623183759E7,2.4157715062855065E7,2.414458995336484E7,0,0,0,2.2662530564598765E7,0,3.1608807125810336E7,0,0,3.413180330751619E7,0,1.854271245878521E7,0,1.3318996881545868E7,0,2.67221232787637E7,2.5322508299915858E7,0,0,0,0,
3865,466.29300470404235,6.419299327586208,103,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4602434890571069E7,0,1.3614579846827772E7,0,0,0,0,0,2.910907842519169E7,1.984971516513004E7,2.49915132266742E7,0,0,0,0,2.0748307766217902E7,0,3.798798724772005E7,0,0,0,0,0,0,0,3.6586632771025635E7,0,0,0,0,1.1582697117361033E7,2.640225272463672E7,0,2.726368801713292E7,1.1875316433409777E7,2.712963730357473E7,2.0755953065991253E7,0,0,1.722179864180999E7,1.5250453467896212E7,0,0,0,0,2.4620981536397718E7,1.3939018407017617E7,2.918142031309653E7,2.6046552887015145E7,0,4.0115233008127175E7,0,3.8651050174083956E7,0,0,0,0,0,3.783366506056004E7,0,4.130341917370364E7,0,4.9888133162623964E7,0,0,0,5.326161794887382E7,0,0,0,0,0,0,4.9038323699617505E7,0,0,0,0,1.0753438920108255E7,0,0,1.2940645223773435E7,0,
3866,333.24256444927863,6.47593184857143,128,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3979297298246106E7,0,1.4014447351679683E7,1.2837063021743631E7,0,0,0,0,0,1.0997358640292048E7,1.3520465973263964E7,1.1646572459024595E7,1.1310647895394377E7,0,0,1.2877321966613967E7,1.6146625965436727E7,1.5953881210071133E7,1.9485052857887313E7,1.8454289994957164E7,1.716571039981688E7,1.7182856194687635E7,1.958529553463795E7,1.793822207605589E7,2.0929452571928594E7,1.608242876033428E7,2.3090376525194533E7,3.57228933893442E7,0,2.6784293752071675E7,2.832837532078289E7,0,0,0,3.491225390274025E7,0,0,3.845449645573914E7,0,0,0,4.732767896641121E7,4.052833568067118E7,0,4.009279562129074E7,0,0,0,0,6.04174239280116E7,0,0,0,0,0,0,0,5.812091637451361E7,0,0,0,5.1190914472163655E7,0,0,0,5.754086538715015E7,0,0,0,0,0,0,0,0,0,0,0,0,1.439167502912363E7,0,1.4603572457404772E7,1.3171462564712564E7,1.5303462956784679E7,
3867,747.5058924903195,14.848614699999999,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610949.7736001727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.293435345851092E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.062482182503831E7,0,0,4.838147352893967E7,0,0,0,2.9981312899308994E7,307027.8587362503,0,0,0,0,0,0,0,7.410298051891522E7,0,0,0,0,1.4717776059611572E7,0,0,0,0,0,551574.9335960678,0,0,0,0,0,0,4.2963370017480314E7,0,0,0,0,0,0,0,0,
3868,339.2695127408067,8.110539214285714,162,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.405874363052544E7,1.2545976716587596E7,1.339570653955975E7,0,0,2465682.170321832,2623524.929843446,0,2.4068234646462575E7,0,1.885972533194251E7,0,0,0,1910818.143132518,0,0,3.2746399925184064E7,0,0,0,0,5890180.273298104,0,0,0,0,0,0,0,0,0,0,0,1.369660103108135E7,2.5949689991607726E7,0,6815717.111908332,0,0,0,7449990.232249672,0,0,0,0,0,2.374512718422948E7,0,8673773.801856501,0,0,0,0,0,0,0,7999547.922352157,0,0,4.259576219514727E7,7334521.055679259,4.66368757607384E7,0,0,0,4.900514298662042E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3869,600.4191481624272,10.470873069767446,220,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.820315968040988E7,3.0392398211132165E7,0,3.866715642626043E7,2.7288091885938838E7,0,3959264.7244050843,0,0,0,0,3.626882634062572E7,0,0,8380842.557101875,0,0,1.6291554314921528E7,1.6642215693500383E7,1.7824611871443816E7,0,4.8098705068268634E7,1.8587442904111903E7,6.683059950543419E7,0,1212681.7519363987,1.6942219189548746E7,0,0,0,0,1.9618101589459307E7,0,0,0,1.938804869635875E7,0,1.2390076380147917E7,7991219.71251042,2.534659493889951E7,2.196658972121055E7,0,0,1.3904164102689316E7,2.002355598042565E7,0,0,1.3016963939153409E7,0,1.909092199434164E7,0,0,1.9416809338719327E7,824252.3636550073,0,0,1.2291379120803572E7,0,2.8802885431314375E7,5838312.586944202,1.8774582070075784E7,4.121681752195494E7,1.4223600671946606E7,3728628.191872564,0,0,3.2973373061056755E7,3234677.391727369,2.0341737836611677E7,0,0,1.3984497297615103E7,0,0,2.1004166706465013E7,3.250131859804866E7,4.127967298178293E7,1.123476549696191E7,3.172618538833458E7,0,0,0,0,
3870,428.3169261091205,2.981286548,48,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.286902055637406E7,1.2803099723411433E7,1.2907726788860202E7,0,0,2748597.1259691915,0,0,2.1782903582052574E7,0,1.9181345615408886E7,0,0,0,0,0,0,2.9060213374404587E7,0,0,0,0,5955281.743102581,0,0,0,0,0,8319319.311672401,0,0,0,0,1.5885072093509924E7,1.357596486984323E7,1.730508281400681E7,1.0578399368239501E7,7212186.383319201,0,658729.736392195,0,0,0,0,0,0,0,1.6198897531024601E7,1.7702827981076777E7,8874726.9390716,0,0,0,0,0,0,0,0,0,0,2.513058141243868E7,7534624.149879041,2.9474656092312712E7,0,0,0,3.1179223618500724E7,0,0,0,0,0,0,2.9113482276157018E7,0,0,0,0,1.272395171614878E7,0,0,1.2491058797420215E7,0,
3871,570.3532388227801,6.623042546153846,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3534133386103928E7,1.3446238177807989E7,1.4768771264574993E7,6467610.58887752,1.9232509969214976E7,3.0476259515808903E7,3.350855191422043E7,4831544.326479293,0,0,1.2957100888028918E7,2.0326613006567284E7,0,0,0,0,0,0,1.9047218407781314E7,1.5640113990454225E7,0,0,2.389018798161988E7,0,0,0,0,0,0,0,0,3.280771626992054E7,0,0,0,3.24938529655653E7,0,1.0119646809154037E7,4.452456642487158E7,0,0,0,0,0,9625451.488732366,0,0,0,0,0,0,0,1.6447551650122412E7,836226.4853369297,0,0,2.5704695145798884E7,0,0,0,1.7887845304331914E7,0,0,0,0,0,0,2.4556330510899432E7,0,0,0,0,0,0,0,0,0,2.6846238056314003E7,9112260.347759113,0,0,1.4694258521062514E7,0,
3872,749.5748570449243,13.009392217391305,304,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3445486615058454E7,1.3787602230182016E7,0,1.210468158026961E7,1.1636960941144679E7,0,0,0,2.1029668665062957E7,0,1.8783069975435916E7,0,0,0,0,0,0,2.3548316731433578E7,0,0,0,0,0,0,0,0,1.5352349372815741E7,0,0,0,0,1.6332778434827844E7,0,0,2.2401920612817157E7,1.6793273721100196E7,0,1.7516376337891653E7,0,0,0,0,0,0,1.934788483022204E7,0,0,1.722843571546392E7,0,2.5400508497990016E7,0,0,2.7825314831040736E7,0,0,0,0,0,2.6274940551397916E7,0,1.9018554862754785E7,1.72655518128984E7,3.4569524511800766E7,0,0,0,3.357365863997316E7,0,0,0,0,0,0,2.760870442604216E7,0,0,0,0,1.3465975027676431E7,0,0,0,0,
3873,429.3709380287882,12.723841967741938,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2734818060357204E7,1.290468838062943E7,1.4577467833505705E7,0,1.0027170313404538E7,2563366.919801277,0,0,0,0,2.2935431682344947E7,9892967.90056523,4220457.562650482,0,2885405.8618926485,2.4926539379337016E7,5609504.742432591,3.528316772690268E7,0,0,0,0,6468504.884540554,3020725.099988046,1.4310020855295358E7,0,0,2.088822738702209E7,0,0,1.8202358243799336E7,0,0,0,1.4577136473360162E7,2.5621315314521443E7,0,0,1.381368821792374E7,0,0,0,1.5037608706298335E7,0,0,0,0,0,2.4104159973041378E7,0,0,0,0,0,0,0,0,1.9090815673537664E7,0,0,3.6991415596436955E7,8756660.21743888,0,0,0,1.892809603698822E7,4.4426179296781674E7,0,0,0,0,0,0,4.5274931068975925E7,0,0,0,0,0,0,1.68128611094644E7,1.3792092037548782E7,1.6457118373653846E7,
3874,810.5604972221595,7.987847642307693,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.642646199212903E7,2.5377698144416388E7,0,2.3462791149713535E7,2.3411872396712568E7,0,0,0,4.556031226447551E7,0,0,2.3183793574242666E7,0,0,0,0,0,0,2.3483199943456773E7,2.2186575307927165E7,0,0,2.389389087735104E7,0,0,0,3.1040882686274808E7,0,0,0,0,3.224935902163329E7,0,0,4.1573790449189864E7,3.2395312324346457E7,0,3.7226235545080364E7,0,1.9279850354215104E7,1.8472099882664334E7,0,0,0,3.8588023131086856E7,0,0,3.720504768403721E7,0,4.740438648297298E7,0,0,5.084907845714209E7,0,0,0,0,0,5.017003097421565E7,0,4.66553947189768E7,3.393391580725635E7,6.905394758412941E7,0,0,0,6.366117467278481E7,0,0,0,0,0,0,0,0,0,0,0,2.7343079562274188E7,0,0,0,0,
3875,594.4014620267352,1.5411845857142854,7,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.885648792196525E7,1.960330695849407E7,2.0156655642384965E7,3.2776279080116883E7,1.5805196563461682E7,0,0,0,0,0,1.4541570429523509E7,1.6558443280903032E7,2314060.2762575545,0,1.48012313032718E7,0,1690196.2282183187,0,0,0,0,5.914051848208107E7,0,6.583070900482394E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3911113248222407E7,6.2372424955384806E7,0,0,2.6447104748916853E7,0,0,0,1.4564698961355127E7,0,0,0,0,0,0,0,0,4.497517097787601E7,0,2.074091107995832E7,2.286889214864279E7,0,2.0040956596631404E7,0,0,0,0,0,8677575.717746468,2.362777584800721E7,0,0,2.1574765919159576E7,0,0,3.351893027536479E7,6.821696213188785E7,8.014183783423354E7,1.8185460907871567E7,2.0464048519924063E7,0,0,0,0,
3876,614.4484257024077,8.56522318857143,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2622215394192923E7,1.2093021961438574E7,1.4003396584794573E7,0,1.1180557587025568E7,0,0,0,2.2337388729689345E7,1.4197135151705028E7,2.0023144127656516E7,1.1537177595301423E7,0,0,0,1.8032436727760896E7,0,3.1788838986904357E7,0,0,1.0542520206053896E7,0,0,0,0,3.053422185060198E7,1.38116251055836E7,1.8932670093413502E7,0,0,1.5921425846865745E7,1.681704075150456E7,0,365979.9290663358,1.849739219355267E7,1.6699434658267204E7,0,1.4527868083819661E7,0,0,0,0,0,0,1.454898665509684E7,248497.6818351565,0,2.035592048619879E7,1.660899854087158E7,2.0702640549959585E7,0,0,2.574470441086289E7,0,0,0,0,2.0358021661280133E7,2.500193274133881E7,0,2.637647006222686E7,1.4999468475705005E7,3.562304803681871E7,0,0,0,3.423809277522721E7,0,0,0,0,0,0,3.493802872831086E7,0,0,0,0,1.322459974808994E7,0,0,1.3014877062698105E7,0,
3877,544.3350225435574,7.267381344444445,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5868211713107374E7,7839179.463113202,2.03135094566224E7,0,0,5.195516210652897E7,4.7337522697115414E7,0,0,0,1.6779372331408408E7,2862056.924024234,0,0,0,0,0,0,0,0,0,0,4742932.271355036,0,0,0,0,0,0,0,0,2695544.9220001022,0,0,0,1.1733861882601647E7,0,1.9800642659572095E7,6081772.558943677,0,0,0,0,0,0,0,0,0,0,0,0,6.574126929248837E7,0,0,0,0,0,0,0,2725789.648437135,1.704646330343795E7,0,0,0,0,0,0,3.382357424826573E7,0,0,0,0,0,0,0,0,0,3.516719633339172E7,0,0,0,2.0526487837310396E7,0,
