Filename	Samplename	Dataset	Laboratory	Data	Data_collector	Instrument	Instrument_id	Column	Experiment	Sample_type	Sample_type2	Sample_position	Triplicate_number	Sequence_number	Injection_volume	Proportion_Fecal_1	Proportion_Fecal_2	Proportion_Tomato	Proportion_NIST_1950_SRM	Proportions	Batch	Species1	Species2	Species1_metadata	Species1_metadata2	Species2_metadata	Sex	Ionisation_mode	Extraction	Sample_preparation	Method	qTOF_LCmethod
C18_F1-1_F2-1_NIST-1_To-2_GB1_01_19462.mzML	qTOF_C18_F1-1_F2-1_NIST-1_To-2_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B1	3	70	7	20	20	40	20	20_20_40_20	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19414.mzML	qTOF_C18_F1-1_F2-2_NIST-1_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	A8	1	18	7	20	40	20	20	20_40_20_20	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19429.mzML	qTOF_C18_F1-1_F2-2_NIST-1_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	A8	2	34	7	20	40	20	20	20_40_20_20	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-2_NIST-1_To-1_GA8_01_19489.mzML	qTOF_C18_F1-1_F2-2_NIST-1_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	A8	3	97	7	20	40	20	20	20_40_20_20	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_NIST-3_GD1_01_19400.mzML	qTOF_C18_F1-1_NIST-3_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	D1	1	4	7	25	0	0	75	25_0_0_75	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_NIST-3_GD1_01_19449.mzML	qTOF_C18_F1-1_NIST-3_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	D1	2	55	7	25	0	0	75	25_0_0_75	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_NIST-3_GD1_01_19482.mzML	qTOF_C18_F1-1_NIST-3_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	D1	3	90	7	25	0	0	75	25_0_0_75	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_To-3_GC6_01_19420.mzML	qTOF_C18_F1-1_To-3_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C6	1	24	7	25	0	75	0	25_0_75_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_To-3_GC6_01_19460.mzML	qTOF_C18_F1-1_To-3_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C6	2	67	7	25	0	75	0	25_0_75_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_To-3_GC6_01_19473.mzML	qTOF_C18_F1-1_To-3_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C6	3	81	7	25	0	75	0	25_0_75_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19415.mzML	qTOF_C18_F1-1_F2-1_NIST-1_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	A6	1	19	7	25	25	25	25	25_25_25_25	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19447.mzML	qTOF_C18_F1-1_F2-1_NIST-1_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	A6	2	53	7	25	25	25	25	25_25_25_25	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-1_NIST-1_To-1_GA6_01_19491.mzML	qTOF_C18_F1-1_F2-1_NIST-1_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	A6	3	99	7	25	25	25	25	25_25_25_25	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-3_GB5_01_19406.mzML	qTOF_C18_F1-1_F2-3_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B5	1	10	7	25	75	0	0	25_75_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-3_GB5_01_19413.mzML	qTOF_C18_F1-1_F2-3_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B5	2	17	7	25	75	0	0	25_75_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-3_GB5_01_19430.mzML	qTOF_C18_F1-1_F2-3_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B5	3	35	7	25	75	0	0	25_75_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19425.mzML	qTOF_C18_F1-2_F2-1_NIST-1_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B2	1	30	7	40	20	20	20	40_20_20_20	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19484.mzML	qTOF_C18_F1-2_F2-1_NIST-1_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B2	2	92	7	40	20	20	20	40_20_20_20	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-2_F2-1_NIST-1_To-1_GB2_01_19485.mzML	qTOF_C18_F1-2_F2-1_NIST-1_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B2	3	93	7	40	20	20	20	40_20_20_20	5	Homo sapiens	Solanum lycopersicum	Fecal	Serum	Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_NIST-1_GC7_01_19464.mzML	qTOF_C18_F1-1_NIST-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C7	1	74	7	50	0	0	50	50_0_0_50	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_NIST-1_GC7_01_19466.mzML	qTOF_C18_F1-1_NIST-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C7	2	76	7	50	0	0	50	50_0_0_50	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_NIST-1_GC7_01_19469.mzML	qTOF_C18_F1-1_NIST-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C7	3	79	7	50	0	0	50	50_0_0_50	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_To-1_GC4_01_19421.mzML	qTOF_C18_F1-1_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C4	1	25	7	50	0	50	0	50_0_50_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_To-1_GC4_01_19423.mzML	qTOF_C18_F1-1_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C4	2	27	7	50	0	50	0	50_0_50_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_To-1_GC4_01_19445.mzML	qTOF_C18_F1-1_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C4	3	52	7	50	0	50	0	50_0_50_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-1_GB3_01_19411.mzML	qTOF_C18_F1-1_F2-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B3	1	15	7	50	50	0	0	50_50_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-1_GB3_01_19435.mzML	qTOF_C18_F1-1_F2-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B3	2	40	7	50	50	0	0	50_50_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-1_F2-1_GB3_01_19451.mzML	qTOF_C18_F1-1_F2-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B3	3	57	7	50	50	0	0	50_50_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_NIST-1_GC8_01_19407.mzML	qTOF_C18_F1-3_NIST-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C8	1	41	7	75	0	0	25	75_0_0_25	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_NIST-1_GC8_01_19424.mzML	qTOF_C18_F1-3_NIST-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C8	2	63	7	75	0	0	25	75_0_0_25	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_NIST-1_GC8_01_19458.mzML	qTOF_C18_F1-3_NIST-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C8	3	88	7	75	0	0	25	75_0_0_25	5	Homo sapiens		Fecal	Serum		male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_To-1_GC5_01_19433.mzML	qTOF_C18_F1-3_To-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C5	1	38	7	75	0	25	0	75_0_25_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_To-1_GC5_01_19479.mzML	qTOF_C18_F1-3_To-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C5	2	87	7	75	0	25	0	75_0_25_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_To-1_GC5_01_19486.mzML	qTOF_C18_F1-3_To-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	C5	3	94	7	75	0	25	0	75_0_25_0	5	Homo sapiens	Solanum lycopersicum	Fecal		Whole plant	male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_F2-1_GB4_01_19416.mzML	qTOF_C18_F1-3_F2-1_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B4	1	20	7	75	25	0	0	75_25_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_F2-1_GB4_01_19448.mzML	qTOF_C18_F1-3_F2-1_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B4	2	54	7	75	25	0	0	75_25_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18_F1-3_F2-1_GB4_01_19463.mzML	qTOF_C18_F1-3_F2-1_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 1.7 um (100A)  100 x 2.1 mm	C18	Sample	Sample	B4	3	71	7	75	25	0	0	75_25_0_0	5	Homo sapiens		Fecal			male	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19592.mzML	qTOF_C18-polar_BLANK_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	1	2	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19602.mzML	qTOF_C18-polar_BLANK_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	2	12	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19619.mzML	qTOF_C18-polar_BLANK_inj_3	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	3	21	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19632.mzML	qTOF_C18-polar_BLANK_inj_4	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	4	29	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19640.mzML	qTOF_C18-polar_BLANK_inj_5	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	5	36	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19648.mzML	qTOF_C18-polar_BLANK_inj_6	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	6	45	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19660.mzML	qTOF_C18-polar_BLANK_inj_7	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	7	61	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19670.mzML	qTOF_C18-polar_BLANK_inj_8	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	8	68	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_Blank_resusp_GD5_01_19685.mzML	qTOF_C18-polar_BLANK_inj_9	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_solvent	BLANK	9	73	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol		1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_blank_SPE_GA5_01_19593.mzML	qTOF_C18-polar_blank SPE_inj_1	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_SPE	A5	1	3	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
C18polar_blank_SPE_GA5_01_19630.mzML	qTOF_C18-polar_blank SPE_inj_2	Gradient_benchmarking_dataset	Dorrestein Lab - UC San Diego	Dec-18	Nothias and Esposito	Maxis II (Bruker Daltonics)	qTOF	Phenomenex Kinetex C18 polar 1.6 um (100A)  100 x 2.1 mm	C18-polar	Blank	blank_SPE	A5	2	43	7	0	0	0	0	0_0_0_0	4	n/a					n/a	positive	Aqueous_methanol	SPE_Oasis_HLB	1812_MSmethod_SmallMolecule_v1.m	1812_Benchmarking_LC_C18.m
